No,파일명,데이터명,데이터셋구분,대분류명,소분류명,이미지파일경로,너비,높이
3228,Img_003_0227,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0227.jpg,533,400
3229,Img_003_0228,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0228.jpg,712,400
3230,Img_003_0229,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0229.jpg,712,400
3231,Img_003_0230,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0230.jpg,712,400
3232,Img_003_0231,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0231.jpg,533,400
3233,Img_003_0232,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0232.jpg,600,400
3234,Img_003_0233,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0233.jpg,533,400
3235,Img_003_0234,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0234.jpg,711,400
3236,Img_003_0235,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0235.jpg,552,400
3237,Img_003_0236,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0236.jpg,601,400
3238,Img_003_0237,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0237.jpg,533,400
3239,Img_003_0238,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0238.jpg,533,400
3240,Img_003_0239,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0239.jpg,600,400
3241,Img_003_0240,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0240.jpg,602,400
3242,Img_003_0241,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0241.jpg,601,400
3243,Img_003_0242,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0242.jpg,667,400
3244,Img_003_0243,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0243.jpg,533,400
3245,Img_003_0244,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0244.jpg,590,400
3246,Img_003_0245,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0245.jpg,600,400
3247,Img_003_0246,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0246.jpg,300,400
3248,Img_003_0247,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0247.jpg,603,400
3249,Img_003_0248,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0248.jpg,533,400
3250,Img_003_0249,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0249.jpg,267,400
3251,Img_003_0250,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0250.jpg,600,400
3252,Img_003_0251,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0251.jpg,533,400
3253,Img_003_0252,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0252.jpg,533,400
3254,Img_003_0253,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0253.jpg,602,400
3255,Img_003_0254,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0254.jpg,600,400
3256,Img_003_0255,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0255.jpg,602,400
3257,Img_003_0256,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0256.jpg,603,400
3258,Img_003_0257,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0257.jpg,603,400
3259,Img_003_0258,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0258.jpg,711,400
3260,Img_003_0259,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0259.jpg,603,400
3261,Img_003_0260,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0260.jpg,601,400
3262,Img_003_0261,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0261.jpg,533,400
3263,Img_003_0262,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0262.jpg,590,400
3264,Img_003_0263,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0263.jpg,600,400
3265,Img_003_0264,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0264.jpg,602,400
3266,Img_003_0265,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0265.jpg,600,400
3267,Img_003_0266,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0266.jpg,597,400
3268,Img_003_0267,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0267.jpg,712,400
3269,Img_003_0268,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0268.jpg,534,400
3270,Img_003_0269,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0269.jpg,603,400
3271,Img_003_0270,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0270.jpg,603,400
3272,Img_003_0271,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0271.jpg,603,400
3273,Img_003_0272,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0272.jpg,600,400
3274,Img_003_0273,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0273.jpg,600,400
3275,Img_003_0274,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0274.jpg,560,400
3276,Img_003_0275,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0275.jpg,600,400
3277,Img_003_0276,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0276.jpg,601,400
3278,Img_003_0277,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0277.jpg,601,400
3279,Img_003_0278,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0278.jpg,533,400
3280,Img_003_0279,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0279.jpg,533,400
3281,Img_003_0280,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0280.jpg,604,400
3282,Img_003_0281,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0281.jpg,600,400
3283,Img_003_0282,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0282.jpg,600,400
3284,Img_003_0283,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0283.jpg,600,400
3285,Img_003_0284,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0284.jpg,600,400
3286,Img_003_0285,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0285.jpg,590,400
3287,Img_003_0286,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0286.jpg,599,400
3288,Img_003_0287,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0287.jpg,600,400
3289,Img_003_0288,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0288.jpg,600,400
3290,Img_003_0289,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0289.jpg,590,400
3291,Img_003_0290,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0290.jpg,600,400
3292,Img_003_0291,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0291.jpg,600,400
3293,Img_003_0292,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0292.jpg,600,400
3294,Img_003_0293,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0293.jpg,600,400
3295,Img_003_0294,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0294.jpg,533,400
3296,Img_003_0295,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0295.jpg,706,400
3297,Img_003_0296,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0296.jpg,601,400
3298,Img_003_0297,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0297.jpg,711,400
3299,Img_003_0298,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0298.jpg,711,400
3300,Img_003_0299,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0299.jpg,711,400
3301,Img_003_0300,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0300.jpg,600,400
3302,Img_003_0301,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0301.jpg,598,400
3303,Img_003_0302,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0302.jpg,600,400
3304,Img_003_0303,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0303.jpg,600,400
3305,Img_003_0304,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0304.jpg,580,400
3306,Img_003_0305,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0305.jpg,580,400
3307,Img_003_0306,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0306.jpg,603,400
3308,Img_003_0307,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0307.jpg,400,400
3309,Img_003_0308,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0308.jpg,533,400
3310,Img_003_0309,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0309.jpg,590,400
3311,Img_003_0310,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0310.jpg,600,400
3312,Img_003_0311,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0311.jpg,600,400
3313,Img_003_0312,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0312.jpg,711,400
3314,Img_003_0313,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0313.jpg,533,400
3315,Img_003_0314,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0314.jpg,533,400
3316,Img_003_0315,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0315.jpg,300,400
3317,Img_003_0316,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0316.jpg,534,400
3318,Img_003_0317,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0317.jpg,300,400
3319,Img_003_0318,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0318.jpg,300,400
3320,Img_003_0319,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0319.jpg,534,400
3321,Img_003_0320,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0320.jpg,590,400
3322,Img_003_0321,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0321.jpg,300,400
3323,Img_003_0322,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0322.jpg,533,400
3324,Img_003_0323,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0323.jpg,604,400
3325,Img_003_0324,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0324.jpg,600,400
3326,Img_003_0325,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0325.jpg,1184,400
3327,Img_003_0326,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0326.jpg,600,400
3328,Img_003_0327,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0327.jpg,667,400
3329,Img_003_0328,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0328.jpg,600,400
3330,Img_003_0329,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0329.jpg,630,400
3331,Img_003_0330,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0330.jpg,533,400
3332,Img_003_0331,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0331.jpg,599,400
3333,Img_003_0332,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0332.jpg,600,400
3334,Img_003_0333,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0333.jpg,533,400
3335,Img_003_0334,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0334.jpg,601,400
3336,Img_003_0335,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0335.jpg,603,400
3337,Img_003_0336,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0336.jpg,603,400
3338,Img_003_0337,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0337.jpg,600,400
3339,Img_003_0338,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0338.jpg,603,400
3340,Img_003_0339,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0339.jpg,599,400
3341,Img_003_0340,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0340.jpg,604,400
3342,Img_003_0341,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0341.jpg,599,400
3343,Img_003_0342,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0342.jpg,533,400
3344,Img_003_0343,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0343.jpg,533,400
3345,Img_003_0344,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0344.jpg,602,400
3346,Img_003_0345,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0345.jpg,600,400
3347,Img_003_0346,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0346.jpg,597,400
3348,Img_003_0347,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0347.jpg,533,400
3349,Img_003_0348,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0348.jpg,599,400
3350,Img_003_0349,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0349.jpg,600,400
3351,Img_003_0350,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0350.jpg,400,400
3352,Img_003_0351,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0351.jpg,533,400
3353,Img_003_0352,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0352.jpg,599,400
3354,Img_003_0353,한국음식,train,구이,곱창구이,data/한국음식/train/구이/곱창구이/Img_003_0353.jpg,533,400
