No,파일명,데이터명,데이터셋구분,이미지파일경로,라벨파일경로,너비,높이,객체개수
625,S3-N0401MF01053,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01053.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01053.txt,1920,1080,1
626,S3-N0401MF01057,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01057.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01057.txt,1920,1080,1
627,S3-N0401MF01059,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01059.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01059.txt,1920,1080,1
628,S3-N0401MF01061,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01061.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01061.txt,1920,1080,1
629,S3-N0401MF01062,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01062.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01062.txt,1920,1080,1
630,S3-N0401MF01063,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01063.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01063.txt,1920,1080,1
631,S3-N0401MF01064,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01064.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01064.txt,1920,1080,1
632,S3-N0401MF01065,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01065.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01065.txt,1920,1080,1
633,S3-N0401MF01066,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01066.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01066.txt,1920,1080,1
634,S3-N0401MF01067,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01067.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01067.txt,1920,1080,1
635,S3-N0401MF01068,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01068.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01068.txt,1920,1080,1
636,S3-N0401MF01069,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01069.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01069.txt,1920,1080,1
637,S3-N0401MF01073,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01073.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01073.txt,1920,1080,1
638,S3-N0401MF01074,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01074.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01074.txt,1920,1080,1
639,S3-N0401MF01076,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01076.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01076.txt,1920,1080,1
640,S3-N0401MF01077,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01077.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01077.txt,1920,1080,1
641,S3-N0401MF01078,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01078.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01078.txt,1920,1080,1
642,S3-N0401MF01079,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01079.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01079.txt,1920,1080,1
643,S3-N0401MF01081,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01081.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01081.txt,1920,1080,1
644,S3-N0401MF01086,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01086.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01086.txt,1920,1080,1
645,S3-N0401MF01087,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01087.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01087.txt,1920,1080,1
646,S3-N0401MF01088,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01088.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01088.txt,1920,1080,1
647,S3-N0401MF01089,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01089.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01089.txt,1920,1080,1
648,S3-N0401MF01090,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01090.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01090.txt,1920,1080,1
649,S3-N0401MF01091,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01091.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01091.txt,1920,1080,1
650,S3-N0401MF01092,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01092.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01092.txt,1920,1080,1
651,S3-N0401MF01093,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01093.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01093.txt,1920,1080,1
652,S3-N0401MF01094,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01094.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01094.txt,1920,1080,1
653,S3-N0401MF01095,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01095.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01095.txt,1920,1080,1
654,S3-N0401MF01096,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01096.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01096.txt,1920,1080,1
655,S3-N0401MF01097,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01097.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01097.txt,1920,1080,1
656,S3-N0401MF01098,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01098.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01098.txt,1920,1080,1
657,S3-N0401MF01099,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01099.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01099.txt,1920,1080,1
658,S3-N0401MF01100,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01100.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01100.txt,1920,1080,1
659,S3-N0401MF01101,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01101.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01101.txt,1920,1080,1
660,S3-N0401MF01102,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01102.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01102.txt,1920,1080,1
661,S3-N0401MF01103,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01103.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01103.txt,1920,1080,1
662,S3-N0401MF01104,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01104.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01104.txt,1920,1080,1
663,S3-N0401MF01105,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01105.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01105.txt,1920,1080,1
664,S3-N0401MF01106,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01106.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01106.txt,1920,1080,1
665,S3-N0401MF01107,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01107.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01107.txt,1920,1080,1
666,S3-N0401MF01108,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01108.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01108.txt,1920,1080,1
667,S3-N0401MF01109,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01109.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01109.txt,1920,1080,1
668,S3-N0401MF01110,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01110.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01110.txt,1920,1080,1
669,S3-N0401MF01111,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01111.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01111.txt,1920,1080,1
670,S3-N0401MF01112,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01112.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01112.txt,1920,1080,1
671,S3-N0401MF01113,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01113.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01113.txt,1920,1080,1
672,S3-N0401MF01114,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01114.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01114.txt,1920,1080,1
673,S3-N0401MF01115,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01115.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01115.txt,1920,1080,1
674,S3-N0401MF01116,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01116.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01116.txt,1920,1080,1
675,S3-N0401MF01117,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01117.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01117.txt,1920,1080,1
676,S3-N0401MF01118,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01118.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01118.txt,1920,1080,1
677,S3-N0401MF01119,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01119.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01119.txt,1920,1080,1
678,S3-N0401MF01120,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01120.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01120.txt,1920,1080,1
679,S3-N0401MF01121,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01121.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01121.txt,1920,1080,1
680,S3-N0401MF01122,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01122.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01122.txt,1920,1080,1
681,S3-N0401MF01123,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01123.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01123.txt,1920,1080,1
682,S3-N0401MF01124,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01124.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01124.txt,1920,1080,1
683,S3-N0401MF01125,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01125.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01125.txt,1920,1080,1
684,S3-N0401MF01126,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01126.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01126.txt,1920,1080,1
685,S3-N0401MF01127,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01127.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01127.txt,1920,1080,1
686,S3-N0401MF01128,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01128.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01128.txt,1920,1080,1
687,S3-N0401MF01129,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01129.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01129.txt,1920,1080,1
688,S3-N0401MF01130,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01130.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01130.txt,1920,1080,1
689,S3-N0401MF01131,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01131.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01131.txt,1920,1080,1
690,S3-N0401MF01132,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01132.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01132.txt,1920,1080,1
691,S3-N0401MF01133,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01133.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01133.txt,1920,1080,1
692,S3-N0401MF01134,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01134.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01134.txt,1920,1080,1
693,S3-N0401MF01135,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01135.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01135.txt,1920,1080,1
694,S3-N0401MF01136,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01136.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01136.txt,1920,1080,1
695,S3-N0401MF01137,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01137.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01137.txt,1920,1080,1
696,S3-N0401MF01138,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01138.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01138.txt,1920,1080,1
697,S3-N0401MF01139,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01139.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01139.txt,1920,1080,1
698,S3-N0401MF01140,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01140.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01140.txt,1920,1080,1
699,S3-N0401MF01141,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01141.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01141.txt,1920,1080,1
700,S3-N0401MF01142,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01142.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01142.txt,1920,1080,1
701,S3-N0401MF01143,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01143.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01143.txt,1920,1080,1
702,S3-N0401MF01144,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01144.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01144.txt,1920,1080,1
703,S3-N0401MF01145,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01145.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01145.txt,1920,1080,1
704,S3-N0401MF01146,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01146.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01146.txt,1920,1080,1
705,S3-N0401MF01147,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01147.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01147.txt,1920,1080,1
706,S3-N0401MF01148,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01148.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01148.txt,1920,1080,1
707,S3-N0401MF01149,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01149.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01149.txt,1920,1080,1
708,S3-N0401MF01150,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01150.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01150.txt,1920,1080,1
709,S3-N0401MF01151,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01151.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01151.txt,1920,1080,1
710,S3-N0401MF01152,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01152.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01152.txt,1920,1080,1
711,S3-N0401MF01153,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01153.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01153.txt,1920,1080,1
712,S3-N0401MF01154,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01154.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01154.txt,1920,1080,1
713,S3-N0401MF01155,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01155.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01155.txt,1920,1080,1
714,S3-N0401MF01156,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01156.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01156.txt,1920,1080,1
715,S3-N0401MF01157,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01157.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01157.txt,1920,1080,1
716,S3-N0401MF01162,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01162.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01162.txt,1920,1080,1
717,S3-N0401MF01163,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01163.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01163.txt,1920,1080,1
718,S3-N0401MF01164,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01164.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01164.txt,1920,1080,1
719,S3-N0401MF01165,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01165.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01165.txt,1920,1080,1
720,S3-N0401MF01166,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01166.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01166.txt,1920,1080,1
721,S3-N0401MF01167,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01167.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01167.txt,1920,1080,1
722,S3-N0401MF01168,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01168.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01168.txt,1920,1080,1
723,S3-N0401MF01169,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01169.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01169.txt,1920,1080,1
724,S3-N0401MF01170,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01170.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01170.txt,1920,1080,1
725,S3-N0401MF01171,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01171.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01171.txt,1920,1080,1
726,S3-N0401MF01172,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01172.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01172.txt,1920,1080,1
727,S3-N0401MF01173,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01173.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01173.txt,1920,1080,1
728,S3-N0401MF01174,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01174.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01174.txt,1920,1080,1
729,S3-N0401MF01175,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01175.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01175.txt,1920,1080,1
730,S3-N0401MF01176,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01176.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01176.txt,1920,1080,1
731,S3-N0401MF01177,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01177.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01177.txt,1920,1080,1
732,S3-N0401MF01178,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01178.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01178.txt,1920,1080,1
733,S3-N0401MF01179,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01179.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01179.txt,1920,1080,1
734,S3-N0401MF01180,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01180.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01180.txt,1920,1080,1
735,S3-N0401MF01181,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01181.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01181.txt,1920,1080,1
736,S3-N0401MF01182,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01182.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01182.txt,1920,1080,1
737,S3-N0401MF01183,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01183.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01183.txt,1920,1080,1
738,S3-N0401MF01184,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01184.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01184.txt,1920,1080,1
739,S3-N0401MF01185,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01185.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01185.txt,1920,1080,1
740,S3-N0401MF01186,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01186.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01186.txt,1920,1080,1
741,S3-N0401MF01187,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01187.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01187.txt,1920,1080,1
742,S3-N0401MF01188,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01188.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01188.txt,1920,1080,1
743,S3-N0401MF01189,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01189.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01189.txt,1920,1080,1
744,S3-N0401MF01190,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01190.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01190.txt,1920,1080,1
745,S3-N0401MF01191,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01191.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01191.txt,1920,1080,1
746,S3-N0401MF01192,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01192.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01192.txt,1920,1080,1
747,S3-N0401MF01193,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01193.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01193.txt,1920,1080,1
748,S3-N0401MF01194,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01194.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01194.txt,1920,1080,1
749,S3-N0401MF01195,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01195.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01195.txt,1920,1080,1
750,S3-N0401MF01196,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01196.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01196.txt,1920,1080,1
751,S3-N0401MF01197,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01197.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01197.txt,1920,1080,1
752,S3-N0401MF01198,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01198.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01198.txt,1920,1080,1
753,S3-N0401MF01199,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01199.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01199.txt,1920,1080,1
754,S3-N0401MF01200,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0401MF01200.jpg,datasets/fire_smoke/labels/train/S3-N0401MF01200.txt,1920,1080,1
755,S3-N0401MF01201,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0401MF01201.jpg,datasets/fire_smoke/labels/val/S3-N0401MF01201.txt,1920,1080,1
756,S3-N0402MF00001,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00001.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00001.txt,1920,1080,1
757,S3-N0402MF00002,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00002.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00002.txt,1920,1080,1
758,S3-N0402MF00003,fire_smoke,val,datasets/fire_smoke/images/val/S3-N0402MF00003.jpg,datasets/fire_smoke/labels/val/S3-N0402MF00003.txt,1920,1080,1
759,S3-N0402MF00004,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00004.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00004.txt,1920,1080,1
760,S3-N0402MF00005,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00005.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00005.txt,1920,1080,1
761,S3-N0402MF00006,fire_smoke,train,datasets/fire_smoke/images/train/S3-N0402MF00006.jpg,datasets/fire_smoke/labels/train/S3-N0402MF00006.txt,1920,1080,1
